pair	retinal_trait	systemic_disease	locus_index	locus_id	chr	start	stop	n_snps	rho	rho_lower	rho_upper	native_lava_p	old_p	old_q	raw_rho	raw_r2	univ_p_retina	univ_p_systemic	native_q	direction	old_significant	native_significant	classification_change	old_native_q	new_q_native_global	old_status	leave_CAD_out_status
ret_art_density__sys_stroke_megastroke2018	ret_art_density	sys_stroke_megastroke2018	605	605	4	7726035	8309826	258	0.831614	0.28132	1.0	0.0074144	5.56123737885387e-06	0.0002298097020117	0.8316136100853	0.691581196479106	0.0127067	0.000266443	0.2876689788760807	positive	True	False	OLD_SIG_NATIVE_NULL	0.2876689788760807	0.2905548315262321	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_t2d_scott2017	ret_art_density	sys_t2d_scott2017	605	605	4	7726035	8309826	258	0.191843	-0.79547	1.0	0.617325	0.667070004973392	0.972876554911652	0.19184259215984	0.0368035801666067	0.0127067	0.0196762	0.8909019437360969	positive	False	False	NULL_BOTH	0.8909019437360969	0.8939479315241402	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_stroke_megastroke2018	ret_ven_density	sys_stroke_megastroke2018	605	605	4	7726035	8309826	258	0.366004	-0.27958	1.0	0.250367	0.273374992499523	0.769964694265935	0.366004117446248	0.133959013987607	0.0192778	0.000266443	0.7075623864071474	positive	False	False	NULL_BOTH	0.7075623864071474	0.711454542580885	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	605	605	4	7726035	8309826	258	0.113981	-0.91713	1.0	0.774295	0.8195197640239	0.992381676104491	0.113980864687525	0.0129916375149158	0.0192778	0.0196762	0.9417582551146504	positive	False	False	NULL_BOTH	0.9417582551146504	0.9428914058964143	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	606	606	4	8309827	8882616	176	0.311568	-0.40155	1.0	0.351999	0.384239157695632	0.866950202125864	0.311567688639224	0.0970744246039882	0.0130709	0.000887752	0.7699747116815173	positive	False	False	NULL_BOTH	0.7699747116815173	0.7738304236190476	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	606	606	4	8309827	8882616	176	0.456663	-0.16959	1.0	0.14351	0.129296810822347	0.552079302487179	0.456662984772308	0.208541081661153	0.000473054	0.00633971	0.6019140620069423	positive	False	False	NULL_BOTH	0.6019140620069423	0.6052737258183155	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	606	606	4	8309827	8882616	176	-0.0405637	-0.86895	0.74266	0.89894	0.920939606971933	0.998589793812814	-0.0405637191374077	0.0016454153102585	0.000473054	0.00978422	0.9774714692751136	negative	False	False	NULL_BOTH	0.9774714692751136	0.9785437757164548	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	607	607	4	8882617	9482867	4	1.0	-0.16821	1.0	0.0799879	0.0006520417165585	0.0131651979108497	1.2082368235637	1.45983622181531	0.0419921	0.0466123	0.5122814565028901	positive	True	False	OLD_SIG_NATIVE_NULL	0.5122814565028901	0.515686424227094	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	607	607	4	8882617	9482867	4	1.0	0.14405	1.0	0.0843253	6.23598564320718e-07	3.38847391668012e-05	1.00669749192886	1.01343984025585	0.0419921	0.0077262	0.5213139940204747	positive	True	False	OLD_SIG_NATIVE_NULL	0.5213139940204747	0.5240835686822126	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_elm_isos_left__sys_ad_kunkle2019	ret_elm_isos_left	sys_ad_kunkle2019	610	610	4	10370667	11050119	235	0.213312	-0.57721	1.0	0.533728	0.595537050671019	0.955933622938701	0.213312100901847	0.0455020523911599	0.00603729	0.00488547	0.8564571962571687	positive	False	False	NULL_BOTH	0.8564571962571687	0.8603272124173816	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_stroke_megastroke2018	ret_gcipl_left	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	-0.133692	-1.0	0.95615	0.742056	0.789083787797344	0.990380932159464	-0.133691795108982	0.017873496079462	0.0328247	0.0133595	0.9340646158510588	negative	False	False	NULL_BOTH	0.9340646158510588	0.9361365829709946	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_ad_kunkle2019	ret_gcipl_left	sys_ad_kunkle2019	611	611	4	11050120	12209028	423	0.351913	-0.59874	1.0	0.388618	0.38191461777734	0.86548578683319	0.351913308361204	0.123842976601728	0.0328247	0.0143047	0.7878544527439024	positive	False	False	NULL_BOTH	0.7878544527439024	0.7916831590162479	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_stroke_megastroke2018	ret_inl_left	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	0.223215	-0.66751	1.0	0.549608	0.611125283806512	0.960032256338902	0.223214503341853	0.0498247145021501	0.0131571	0.0133595	0.8629459414997341	positive	False	False	NULL_BOTH	0.8629459414997341	0.8665862948338721	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_ad_kunkle2019	ret_inl_left	sys_ad_kunkle2019	611	611	4	11050120	12209028	423	-0.109713	-1.0	0.86993	0.76988	0.81810259166564	0.992283624817325	-0.10971324825361	0.0120369968423583	0.0131571	0.0143047	0.9404091674251828	negative	False	False	NULL_BOTH	0.9404091674251828	0.9417953503762609	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	611	611	4	11050120	12209028	423	-0.906825	-1.0	-0.2177	0.018721	1.0565931980254e-05	0.0003976591765542	-0.906824555107116	0.822330773745219	0.0171267	0.0143047	0.3504218559691011	negative	True	False	OLD_SIG_NATIVE_NULL	0.3504218559691011	0.35110447626427405	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_stroke_megastroke2018	ret_art_tort	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	1.0	0.24496	1.0	0.0133169	5.07584789298594e-07	2.83341080597751e-05	1.04404954105407	1.09003944417522	0.0411035	0.0133595	0.3305670571428571	positive	True	False	OLD_SIG_NATIVE_NULL	0.3305670571428571	0.3323220763873776	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_stroke_megastroke2018	ret_ven_tort	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	0.0714071	-0.82758	1.0	0.841408	0.88160773054611	0.997248480983013	0.0714070594970897	0.0050989681460209	0.00726304	0.0133595	0.9624576167355372	positive	False	False	NULL_BOTH	0.9624576167355372	0.9627300500124781	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	-0.726922	-1.0	0.06682	0.0745187	0.0085041945268012	0.0970223069006596	-0.726921705014121	0.528415165220637	0.0334392	0.0133595	0.5019890576845298	negative	False	False	NULL_BOTH	0.5019890576845298	0.5033609304028227	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_stroke_megastroke2018	ret_avr	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	0.0967936	-0.81744	1.0	0.78519	0.834330824131445	0.994059289550567	0.0967936420258123	0.009369009136621	0.00674696	0.0133595	0.9457692760119532	positive	False	False	NULL_BOTH	0.9457692760119532	0.946867353126642	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_stroke_megastroke2018	ret_art_density	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	-0.468591	-1.0	0.25356	0.174306	0.148310499408969	0.59206103963277	-0.468590811572213	0.219577348689906	0.00398875	0.0133595	0.6345958993865031	negative	False	False	NULL_BOTH	0.6345958993865031	0.6385729360687022	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_stroke_megastroke2018	ret_ven_density	sys_stroke_megastroke2018	611	611	4	11050120	12209028	423	-0.101433	-1.0	0.85484	0.778009	0.828978848796055	0.993224455579558	-0.101433092955078	0.0102886723464334	0.00828469	0.0133595	0.9429008860713308	negative	False	False	NULL_BOTH	0.9429008860713308	0.9440525450214388	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	612	612	4	12209029	13127576	294	0.103788	-0.85609	1.0	0.785717	0.829556587512677	0.993229301213642	0.103787585340338	0.0107718628707779	0.029008	0.0043319	0.9457692760119532	positive	False	False	NULL_BOTH	0.9457692760119532	0.946867353126642	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	612	612	4	12209029	13127576	294	0.288982	-0.76924	1.0	0.508431	0.52568155161756	0.931264636819123	0.288981812796836	0.0835104881273457	0.0360258	0.0209276	0.8456184159989986	positive	False	False	NULL_BOTH	0.8456184159989986	0.8497750994604054	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_ckd_wuttke2019	ret_ven_density	sys_ckd_wuttke2019	612	612	4	12209029	13127576	294	0.2904	-0.62962	1.0	0.441787	0.475914912256559	0.913798683776481	0.290399891791128	0.084332097152299	0.00651411	0.0209276	0.8146534740129068	positive	False	False	NULL_BOTH	0.8146534740129068	0.8184319633101665	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_ad_kunkle2019	ret_rnfl_left	sys_ad_kunkle2019	613	613	4	13127577	14395886	435	0.736061	0.02873	1.0	0.0472894	0.0026275393323655	0.0398495134704829	0.73606094955353	0.541785721457644	0.0121084	0.0139676	0.444199474506347	positive	True	False	OLD_SIG_NATIVE_NULL	0.444199474506347	0.4442766372444808	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	613	613	4	13127577	14395886	435	0.122364	-0.7734	1.0	0.734193	0.788821551721912	0.990380932159464	0.122363762741525	0.0149728904322641	0.0121084	0.0104993	0.931434880794386	positive	False	False	NULL_BOTH	0.931434880794386	0.9337891282734133	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_ad_kunkle2019	ret_inl_left	sys_ad_kunkle2019	613	613	4	13127577	14395886	435	0.236332	-0.62982	1.0	0.51363	0.574425579688418	0.949573284418285	0.236331688506447	0.0558526669923081	0.0096495	0.0139676	0.8478255820821441	positive	False	False	NULL_BOTH	0.8478255820821441	0.8518634869200752	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_pd_nalls2019_clinical	ret_inl_left	sys_pd_nalls2019_clinical	613	613	4	13127577	14395886	435	0.374823	-0.41501	1.0	0.29104	0.288997618946536	0.789041896118825	0.374822586831066	0.140491971598732	0.0096495	0.0104993	0.7338729177341304	positive	False	False	NULL_BOTH	0.7338729177341304	0.7376279358761747	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	613	613	4	13127577	14395886	435	0.15872	-0.55063	1.0	0.608359	0.687567574558957	0.976116776567396	0.158720345089926	0.0251921479454653	0.000419092	0.0139676	0.8876342314535172	positive	False	False	NULL_BOTH	0.8876342314535172	0.8908807302286956	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	613	613	4	13127577	14395886	435	0.688254	0.10708	1.0	0.0241347	0.0024249872933091	0.037309981106264	0.688253826683815	0.473693329944915	0.000419092	0.0104993	0.3708273934142114	positive	True	False	OLD_SIG_NATIVE_NULL	0.3708273934142114	0.3723776180228648	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_ad_kunkle2019	ret_isos_rpe_left	sys_ad_kunkle2019	613	613	4	13127577	14395886	435	-0.168071	-1.0	0.80736	0.656641	0.709459302031039	0.980813563894484	-0.168071124064135	0.0282479027441818	0.0170002	0.0139676	0.9043673369402018	negative	False	False	NULL_BOTH	0.9043673369402018	0.9069660625376188	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left	sys_pd_nalls2019_clinical	613	613	4	13127577	14395886	435	-0.161755	-1.0	0.7956	0.66192	0.719656509511496	0.982834756041963	-0.161755299124977	0.0261647767950107	0.0170002	0.0104993	0.9063328980747452	negative	False	False	NULL_BOTH	0.9063328980747452	0.9091809145764741	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_ckd_wuttke2019	ret_ven_tort	sys_ckd_wuttke2019	613	613	4	13127577	14395886	435	0.0260015	-0.51262	0.58329	0.914766	0.925836283914674	0.998589793812814	0.0260014804166839	0.0006760769838592	0.00312458	9.74444e-07	0.9815956044315294	positive	False	False	NULL_BOTH	0.9815956044315294	0.9823971081194981	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	613	613	4	13127577	14395886	435	-0.217908	-0.73442	0.24465	0.330385	0.395215989888976	0.872387621355888	-0.217907724677172	0.0474837764739823	0.000528877	9.74444e-07	0.7586798221377999	negative	False	False	NULL_BOTH	0.7586798221377999	0.7622661604987933	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	613	613	4	13127577	14395886	435	0.561195	0.05839	1.0	0.0326753	0.0195450606119636	0.174996025579068	0.561194950741732	0.314939772738015	0.000528877	0.000524561	0.4051061258395523	positive	False	False	NULL_BOTH	0.4051061258395523	0.4060041729042726	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	613	613	4	13127577	14395886	435	0.261253	-0.36977	1.0	0.371492	0.453589551632272	0.903844231947689	0.261252989505463	0.0682531245255416	0.000528877	0.00528499	0.7805562179345247	positive	False	False	NULL_BOTH	0.7805562179345247	0.7847173654041102	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_ckd_wuttke2019	ret_art_density	sys_ckd_wuttke2019	613	613	4	13127577	14395886	435	-0.188357	-0.69286	0.27046	0.390325	0.441566178441857	0.897752147905236	-0.188357005304567	0.0354783614473045	0.00032458	9.74444e-07	0.7885740248631387	negative	False	False	NULL_BOTH	0.7885740248631387	0.7925094627513509	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_ckd_wuttke2019	ret_ven_density	sys_ckd_wuttke2019	613	613	4	13127577	14395886	435	0.101848	-0.34214	0.55771	0.624957	0.65776154204739	0.971167330969448	0.101847669819043	0.0103729478475687	6.34918e-05	9.74444e-07	0.8931428331271847	positive	False	False	NULL_BOTH	0.8931428331271847	0.8960837929697273	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ckd_wuttke2019	ret_macular_total_left	sys_ckd_wuttke2019	614	614	4	14395887	14967147	227	-0.259488	-1.0	0.85709	0.557842	0.576115178236062	0.950155570784582	-0.259488285691312	0.0673341704110163	0.0128504	0.0491509	0.8664372802290923	negative	False	False	NULL_BOTH	0.8664372802290923	0.8699128346370996	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_t2d_scott2017	ret_crae	sys_t2d_scott2017	614	614	4	14395887	14967147	227	-0.145191	-1.0	0.63317	0.654101	0.722790774081219	0.983112615621693	-0.145191224990243	0.0210804918141673	0.00370113	0.00267706	0.9030592230361596	negative	False	False	NULL_BOTH	0.9030592230361596	0.9058932561019816	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	614	614	4	14395887	14967147	227	0.93049	0.16545	1.0	0.0250275	1.2288966471823e-05	0.0004541448235365	0.930490147809017	0.865811915169647	0.00370113	0.0491509	0.3758084412492965	positive	True	False	OLD_SIG_NATIVE_NULL	0.3758084412492965	0.3772598461689587	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	614	614	4	14395887	14967147	227	-0.459137	-1.0	0.22015	0.171258	0.140813038354472	0.576186497882608	-0.459137174177908	0.210806944712075	0.00587439	0.00267706	0.6310492744418249	negative	False	False	NULL_BOTH	0.6310492744418249	0.6355901259715026	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_ckd_wuttke2019	ret_avr	sys_ckd_wuttke2019	614	614	4	14395887	14967147	227	0.458805	-0.50947	1.0	0.277078	0.212737476771682	0.698305313608023	0.458805018663243	0.210502045150578	0.00587439	0.0491509	0.7263385732019704	positive	False	False	NULL_BOTH	0.7263385732019704	0.7311582913313406	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_ad_kunkle2019	ret_rnfl_left	sys_ad_kunkle2019	615	615	4	14967148	15910801	260	0.0348772	-0.83767	0.9258	0.918209	0.937697844080482	0.998589793812814	0.034877166373969	0.0012164167342775	0.0108056	0.00254154	0.9818740237989948	positive	False	False	NULL_BOTH	0.9818740237989948	0.9826055891241487	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	615	615	4	14967148	15910801	260	0.0190591	-0.57315	0.63368	0.93996	0.949084849349451	0.998589793812814	0.0190590797487381	0.0003632485208686	0.0108056	6.58568e-10	0.9867457411179534	positive	False	False	NULL_BOTH	0.9867457411179534	0.9875012781211371	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	615	615	4	14967148	15910801	260	0.0682415	-0.64239	0.828	0.820088	0.857303511433695	0.995211505084785	0.068241454524609	0.0046568961156343	0.00119056	0.00254154	0.9557904699614104	positive	False	False	NULL_BOTH	0.9557904699614104	0.9565145020080321	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	615	615	4	14967148	15910801	260	0.42168	-0.0106	0.98401	0.057792	0.0976407320005747	0.48041519166342	0.421680274607655	0.177814253993187	0.00119056	6.58568e-10	0.4653176949106331	positive	False	False	NULL_BOTH	0.4653176949106331	0.4658983389240507	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_ad_kunkle2019	ret_isos_rpe_left	sys_ad_kunkle2019	615	615	4	14967148	15910801	260	-0.130731	-0.8556	0.51643	0.652638	0.714693708064652	0.981164930169687	-0.130731294483787	0.0170906713574067	0.00050779	0.00254154	0.9024160151901368	negative	False	False	NULL_BOTH	0.9024160151901368	0.9053302716437776	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left	sys_pd_nalls2019_clinical	615	615	4	14967148	15910801	260	0.523542	0.11253	1.0	0.0150535	0.0189958342571691	0.172262490155095	0.523541603666246	0.274095810769424	0.00050779	6.58568e-10	0.3369976669191919	positive	False	False	NULL_BOTH	0.3369976669191919	0.33759294555229713	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_stroke_megastroke2018	ret_ven_tort	sys_stroke_megastroke2018	615	615	4	14967148	15910801	260	-0.0374172	-1.0	1.0	0.937427	0.941538454986558	0.998589793812814	-0.0374171865551565	0.0014000458497034	0.0412478	0.0408377	0.9858608583300356	negative	False	False	NULL_BOTH	0.9858608583300356	0.9867533123651224	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_t2d_scott2017	ret_ven_tort	sys_t2d_scott2017	615	615	4	14967148	15910801	260	0.0870632	-0.92613	1.0	0.815781	0.8565299186306	0.995211505084785	0.087063200165323	0.0075800008230271	0.0412478	0.0010759	0.9544271384046488	positive	False	False	NULL_BOTH	0.9544271384046488	0.954994458356738	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	615	615	4	14967148	15910801	260	-0.518035	-1.0	0.32215	0.187485	0.119857989134581	0.529996110716417	-0.518034888460707	0.268360145662497	0.00341026	0.0408377	0.6485267882061962	negative	False	False	NULL_BOTH	0.6485267882061962	0.6518039868041864	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	615	615	4	14967148	15910801	260	0.0545311	-0.66856	0.8199	0.857379	0.886680124994857	0.99748270806353	0.0545310586700197	0.0029736363596731	0.00341026	0.0010759	0.967774741248938	positive	False	False	NULL_BOTH	0.967774741248938	0.9680780324630541	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_stroke_megastroke2018	ret_avr	sys_stroke_megastroke2018	615	615	4	14967148	15910801	260	1.0	0.31092	1.0	0.0112874	2.34588399277374e-08	2.14200974474196e-06	1.00037727531394	1.00075469296454	0.0029705	0.0408377	0.3197414769722814	positive	True	False	OLD_SIG_NATIVE_NULL	0.3197414769722814	0.3221899070983811	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	615	615	4	14967148	15910801	260	0.0603144	-0.67604	0.78715	0.841474	0.871918083193582	0.997248480983013	0.0603144001680703	0.0036378268676341	0.0029705	0.0010759	0.9624576167355372	positive	False	False	NULL_BOTH	0.9624576167355372	0.9627300500124781	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_pd_nalls2019_clinical	ret_avr	sys_pd_nalls2019_clinical	615	615	4	14967148	15910801	260	-0.112405	-0.67023	0.38519	0.62768	0.677349207800176	0.974781730150524	-0.11240491184451	0.012634864206772	0.0029705	6.58568e-10	0.8943178524590164	negative	False	False	NULL_BOTH	0.8943178524590164	0.8970975538250685	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_stroke_megastroke2018	ret_ven_density	sys_stroke_megastroke2018	615	615	4	14967148	15910801	260	0.30369	-0.72876	1.0	0.479938	0.487657944940076	0.919954508697392	0.303689540505745	0.0922273370125909	0.0141757	0.0408377	0.8326216112562026	positive	False	False	NULL_BOTH	0.8326216112562026	0.835979853940269	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	615	615	4	14967148	15910801	260	0.842756	0.23491	1.0	0.0131834	1.60889607540043e-05	0.0005669758304968	0.842755975396053	0.710237634065752	0.0141757	0.0010759	0.3305670571428571	positive	True	False	OLD_SIG_NATIVE_NULL	0.3305670571428571	0.3323220763873776	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	616	616	4	15910802	17290236	583	0.38232	-0.20305	1.0	0.184056	0.213789825955736	0.699658682967363	0.382320079832201	0.1461686434429	3.46996e-07	0.0376272	0.6454344466288429	positive	False	False	NULL_BOTH	0.6454344466288429	0.6488384460166102	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_stroke_megastroke2018	ret_inl_left	sys_stroke_megastroke2018	616	616	4	15910802	17290236	583	0.46758	-0.1808	1.0	0.136363	0.118056389790855	0.525880357608182	0.467579733216828	0.21863080691512	0.0177549	0.000476448	0.5943845581967213	positive	False	False	NULL_BOTH	0.5943845581967213	0.5976893732648793	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
